Flow ID,Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Packet Count,Bytes,Label
7471-flow,2026-04-05 01:42:18,192.203.242.92,1.74.141.120,38866,443,6,1,7621,Normal
7472-flow,2026-04-05 01:42:19,106.184.62.69,172.115.51.217,63139,445,6,376,39320,Normal
7473-flow,2026-04-05 01:42:20,224.64.160.149,97.181.72.106,65372,443,6,340,39771,LDAP
7474-flow,2026-04-05 01:42:21,207.168.217.69,48.247.144.98,12272,80,6,57,10642,Normal
7475-flow,2026-04-05 01:42:22,211.116.212.42,49.11.147.182,28186,443,6,352,33209,Normal
7476-flow,2026-04-05 01:42:23,215.196.193.172,13.126.212.150,35184,389,17,151,42891,Normal
7477-flow,2026-04-05 01:42:24,208.135.214.13,177.225.219.17,52148,443,17,62,29160,Normal
7478-flow,2026-04-05 01:42:25,52.112.123.206,127.236.235.98,54645,80,6,284,47967,Normal
7479-flow,2026-04-05 01:42:26,52.188.105.126,159.235.189.106,63487,445,17,461,46731,Normal
7480-flow,2026-04-05 01:42:27,53.19.176.233,134.203.107.89,43453,80,17,309,33575,Normal
7481-flow,2026-04-05 01:42:28,154.124.219.58,135.191.113.153,2711,80,17,384,38246,Normal
7482-flow,2026-04-05 01:42:29,86.221.182.5,24.120.134.157,17201,443,6,221,45810,Normal
7483-flow,2026-04-05 01:42:30,231.48.37.39,147.99.231.15,20889,443,6,336,43264,LDAP
7484-flow,2026-04-05 01:42:31,158.136.151.18,150.171.247.106,19802,443,6,255,19610,Normal
7485-flow,2026-04-05 01:42:32,184.100.112.217,113.114.51.91,13018,389,17,321,39542,NetBIOS
7486-flow,2026-04-05 01:42:33,125.222.25.163,129.168.179.3,60163,80,17,44,48671,NetBIOS
7487-flow,2026-04-05 01:42:34,225.1.172.51,223.178.39.220,35505,443,17,415,22463,LDAP
7488-flow,2026-04-05 01:42:35,240.116.139.53,61.123.155.74,48250,80,17,320,36185,Normal
7489-flow,2026-04-05 01:42:36,104.168.251.214,10.80.72.255,59057,80,17,118,32071,LDAP
7490-flow,2026-04-05 01:42:37,173.11.135.35,88.80.31.78,17959,443,17,262,2068,NetBIOS
7491-flow,2026-04-05 01:42:38,191.60.110.3,152.161.218.18,45219,389,17,359,23395,Normal
7492-flow,2026-04-05 01:42:39,117.142.119.7,87.5.139.65,63786,80,17,356,17609,Normal
7493-flow,2026-04-05 01:42:40,236.167.154.212,236.202.197.49,22871,445,6,299,22999,NetBIOS
7494-flow,2026-04-05 01:42:41,114.192.244.139,95.237.137.73,64823,389,6,181,49770,Normal
7495-flow,2026-04-05 01:42:42,59.251.255.37,29.98.28.163,34236,389,6,476,8550,Normal
7496-flow,2026-04-05 01:42:43,202.164.145.221,122.24.87.135,7997,389,6,349,21584,Normal
7497-flow,2026-04-05 01:42:44,148.57.157.224,169.124.178.204,21660,443,17,355,43813,Normal
7498-flow,2026-04-05 01:42:45,224.241.20.225,47.65.74.241,58769,445,6,92,9607,Normal
7499-flow,2026-04-05 01:42:46,96.58.146.93,13.57.223.137,57520,389,6,495,1052,NetBIOS
7500-flow,2026-04-05 01:42:47,246.71.33.97,215.100.236.73,41622,443,6,102,3591,Normal
7501-flow,2026-04-05 01:42:48,181.147.165.36,195.214.148.195,56850,389,6,331,48728,LDAP
7502-flow,2026-04-05 01:42:49,145.208.110.82,22.254.52.126,62607,389,17,427,37992,Normal
7503-flow,2026-04-05 01:42:50,23.160.179.183,110.71.144.30,57755,389,17,182,31303,Normal
7504-flow,2026-04-05 01:42:51,182.233.43.191,164.149.147.192,59010,80,17,76,5949,Normal
7505-flow,2026-04-05 01:42:52,121.62.167.195,220.25.153.105,48478,443,17,398,25842,Normal
7506-flow,2026-04-05 01:42:53,2.90.81.78,103.191.128.154,61481,443,6,164,190,Normal
7507-flow,2026-04-05 01:42:54,150.222.31.89,254.1.66.217,10225,389,6,259,22771,Normal
7508-flow,2026-04-05 01:42:55,173.104.206.88,58.13.201.90,10600,443,17,423,43074,Normal
7509-flow,2026-04-05 01:42:56,104.78.132.203,214.20.222.82,44716,443,6,212,43165,NetBIOS
7510-flow,2026-04-05 01:42:57,39.182.73.249,135.19.160.238,10586,445,6,288,46602,Normal
7511-flow,2026-04-05 01:42:58,165.210.247.83,67.230.125.41,49264,443,17,295,9902,Normal
7512-flow,2026-04-05 01:42:59,69.118.248.49,81.19.219.182,19914,389,17,347,42506,LDAP
7513-flow,2026-04-05 01:43:00,36.9.60.123,76.145.210.50,59360,443,17,378,30913,Normal
7514-flow,2026-04-05 01:43:01,92.63.121.144,248.65.13.144,26069,80,6,196,7371,Normal
7515-flow,2026-04-05 01:43:02,74.90.169.46,206.253.174.212,44638,443,17,175,20680,Normal
7516-flow,2026-04-05 01:43:03,191.190.105.42,104.109.197.98,64365,443,6,486,47344,Normal
7517-flow,2026-04-05 01:43:04,62.38.40.155,123.1.50.207,38703,445,17,340,25901,Normal
7518-flow,2026-04-05 01:43:05,24.141.2.177,251.109.211.28,63589,80,17,490,38917,Normal
7519-flow,2026-04-05 01:43:06,252.124.75.236,149.32.144.55,32798,445,17,7,1322,Normal
7520-flow,2026-04-05 01:43:07,42.145.75.6,111.217.195.90,49470,80,17,457,40560,LDAP
7521-flow,2026-04-05 01:43:08,192.49.250.149,145.133.173.210,58175,389,17,486,23925,Normal
7522-flow,2026-04-05 01:43:09,236.191.50.93,5.44.105.66,60353,445,17,303,1322,NetBIOS
7523-flow,2026-04-05 01:43:10,130.99.24.142,155.174.155.5,1319,80,6,393,46567,Normal
7524-flow,2026-04-05 01:43:11,208.172.76.224,58.190.150.24,58370,443,17,418,49147,Normal
7525-flow,2026-04-05 01:43:12,8.167.85.32,21.225.235.165,23529,389,6,261,22878,LDAP
7526-flow,2026-04-05 01:43:13,110.48.151.101,181.74.47.174,36697,443,6,319,2758,NetBIOS
7527-flow,2026-04-05 01:43:14,255.170.48.110,75.212.44.254,44216,443,6,459,5764,Normal
7528-flow,2026-04-05 01:43:15,167.212.34.197,72.59.171.31,20186,80,17,147,36574,Normal
7529-flow,2026-04-05 01:43:16,77.116.104.218,229.24.195.145,9687,80,6,219,25216,Normal
7530-flow,2026-04-05 01:43:17,189.23.175.89,24.201.92.199,55849,443,17,454,32043,Normal
7531-flow,2026-04-05 01:43:18,136.43.93.198,71.194.221.31,50186,443,17,491,40878,Normal
7532-flow,2026-04-05 01:43:19,196.216.242.129,169.193.128.142,17871,80,6,25,4345,Normal
7533-flow,2026-04-05 01:43:20,18.211.119.174,76.233.205.5,59415,389,17,21,17330,NetBIOS
7534-flow,2026-04-05 01:43:21,149.105.227.49,164.50.219.239,36350,80,6,94,10284,Normal
7535-flow,2026-04-05 01:43:22,25.226.140.123,108.207.56.111,62116,80,6,490,26276,Normal
7536-flow,2026-04-05 01:43:23,50.164.12.160,95.117.2.127,42899,80,17,48,38678,Normal
7537-flow,2026-04-05 01:43:24,124.45.215.193,10.53.121.179,64171,389,6,350,39053,LDAP
7538-flow,2026-04-05 01:43:25,40.234.20.219,222.166.135.138,61478,80,6,295,36738,Normal
7539-flow,2026-04-05 01:43:26,183.250.130.217,255.41.167.37,52404,445,6,259,26677,NetBIOS
7540-flow,2026-04-05 01:43:27,224.106.243.231,6.144.163.88,56713,445,17,303,45090,Normal
7541-flow,2026-04-05 01:43:28,157.158.214.55,96.64.5.148,15045,389,17,343,15217,Normal
7542-flow,2026-04-05 01:43:29,147.92.88.235,184.255.183.186,13999,389,6,347,9259,NetBIOS
7543-flow,2026-04-05 01:43:30,16.15.123.49,248.171.85.107,40809,80,17,122,29590,Normal
7544-flow,2026-04-05 01:43:31,229.87.188.33,251.95.70.161,52245,445,17,393,33888,Normal
7545-flow,2026-04-05 01:43:32,16.52.146.135,99.99.180.145,3861,443,6,492,17521,Normal
7546-flow,2026-04-05 01:43:33,198.117.203.242,222.252.10.133,58622,443,17,213,27211,LDAP
7547-flow,2026-04-05 01:43:34,156.62.253.51,190.40.137.62,24019,389,17,241,3012,Normal
7548-flow,2026-04-05 01:43:35,128.253.20.169,147.192.26.32,40607,389,6,29,14334,Normal
7549-flow,2026-04-05 01:43:36,23.238.182.238,203.34.207.10,22479,389,6,124,33274,Normal
7550-flow,2026-04-05 01:43:37,33.157.208.137,250.89.130.158,27686,443,17,269,49395,LDAP
7551-flow,2026-04-05 01:43:38,198.187.188.183,117.28.240.216,51455,445,6,441,24935,Normal
7552-flow,2026-04-05 01:43:39,186.114.173.39,2.221.24.144,49809,80,6,494,4668,Normal
7553-flow,2026-04-05 01:43:40,20.11.21.24,5.149.94.203,58922,80,6,310,24119,Normal
7554-flow,2026-04-05 01:43:41,25.236.90.81,107.130.132.252,7203,445,17,9,18662,NetBIOS
7555-flow,2026-04-05 01:43:42,140.135.114.228,110.223.85.40,59423,389,6,390,11803,Normal
7556-flow,2026-04-05 01:43:43,252.149.164.193,67.83.140.59,16017,445,17,247,37529,Normal
7557-flow,2026-04-05 01:43:44,159.228.78.136,86.127.19.197,15692,443,6,107,10877,Normal
7558-flow,2026-04-05 01:43:45,165.193.134.241,173.110.88.84,29820,80,6,333,5958,LDAP
7559-flow,2026-04-05 01:43:46,136.7.108.33,75.163.226.126,51703,389,17,191,5129,Normal
7560-flow,2026-04-05 01:43:47,37.72.97.211,46.122.148.77,44211,80,17,132,37003,Normal
7561-flow,2026-04-05 01:43:48,118.229.30.197,208.18.164.28,10001,445,17,399,10630,Normal
7562-flow,2026-04-05 01:43:49,42.165.44.31,29.116.243.194,50613,389,6,480,34753,Normal
7563-flow,2026-04-05 01:43:50,207.33.189.21,165.177.198.223,9312,80,17,28,42734,Normal
7564-flow,2026-04-05 01:43:51,92.167.201.109,198.131.103.172,38284,389,6,489,26798,NetBIOS
7565-flow,2026-04-05 01:43:52,59.67.107.62,119.20.50.87,15607,389,17,492,45239,Normal
7566-flow,2026-04-05 01:43:53,180.158.18.248,173.49.125.181,42678,445,17,9,487,NetBIOS
7567-flow,2026-04-05 01:43:54,147.75.139.119,44.155.48.20,13459,445,17,445,6287,Normal
7568-flow,2026-04-05 01:43:55,192.7.109.158,166.72.172.171,15247,443,17,134,1014,Normal
7569-flow,2026-04-05 01:43:56,105.39.163.68,113.206.192.222,20311,445,17,467,42411,Normal
7570-flow,2026-04-05 01:43:57,22.104.187.199,123.33.235.124,41362,445,17,54,32540,NetBIOS
7571-flow,2026-04-05 01:43:58,210.52.89.17,45.146.45.211,54117,443,6,228,26237,Normal
7572-flow,2026-04-05 01:43:59,209.3.222.163,40.117.103.33,57008,443,17,178,20660,Normal
7573-flow,2026-04-05 01:44:00,54.68.71.80,120.167.39.32,43794,445,6,13,37410,Normal
7574-flow,2026-04-05 01:44:01,152.169.134.136,225.166.56.194,14510,445,6,219,3276,Normal
7575-flow,2026-04-05 01:44:02,199.19.209.190,133.181.138.50,23728,80,6,391,3901,NetBIOS
7576-flow,2026-04-05 01:44:03,222.100.234.63,152.91.182.192,32997,443,6,207,24399,Normal
7577-flow,2026-04-05 01:44:04,219.190.106.141,59.180.225.138,21139,80,6,452,3765,LDAP
7578-flow,2026-04-05 01:44:05,241.93.160.192,221.210.27.247,9133,443,6,463,5932,NetBIOS
7579-flow,2026-04-05 01:44:06,165.240.62.112,30.190.76.209,63375,80,6,489,42531,Normal
7580-flow,2026-04-05 01:44:07,217.99.240.8,71.120.121.102,29266,389,17,407,47419,Normal
7581-flow,2026-04-05 01:44:08,243.186.57.30,2.226.27.159,6440,443,6,197,22248,Normal
7582-flow,2026-04-05 01:44:09,96.77.225.141,247.252.178.208,31687,80,17,280,29749,Normal
7583-flow,2026-04-05 01:44:10,80.169.43.234,143.150.49.25,32440,389,17,79,41361,NetBIOS
7584-flow,2026-04-05 01:44:11,232.45.105.42,165.170.197.88,11825,445,6,27,878,LDAP
7585-flow,2026-04-05 01:44:12,156.162.120.221,169.86.103.155,33244,80,6,409,45521,Normal
7586-flow,2026-04-05 01:44:13,203.74.10.140,204.28.241.141,21995,80,6,115,35868,Normal
7587-flow,2026-04-05 01:44:14,98.69.97.165,13.159.59.41,49981,80,17,167,32194,LDAP
7588-flow,2026-04-05 01:44:15,179.71.253.142,125.44.56.32,12727,389,17,254,49628,Normal
7589-flow,2026-04-05 01:44:16,197.198.43.229,130.250.109.186,7126,80,6,279,29610,Normal
7590-flow,2026-04-05 01:44:17,224.7.41.109,145.49.125.36,34723,445,17,347,17043,LDAP
7591-flow,2026-04-05 01:44:18,2.103.105.46,5.139.147.70,14001,80,6,193,25591,Normal
7592-flow,2026-04-05 01:44:19,179.80.162.172,154.84.109.211,33674,80,6,231,6415,Normal
7593-flow,2026-04-05 01:44:20,192.96.167.145,166.16.30.197,56122,445,17,245,42251,Normal
7594-flow,2026-04-05 01:44:21,68.69.60.120,68.28.126.181,23754,443,17,460,30211,Normal
7595-flow,2026-04-05 01:44:22,1.209.105.254,118.221.203.43,33661,445,17,188,6102,Normal
7596-flow,2026-04-05 01:44:23,45.190.114.177,111.33.170.66,60349,445,6,202,34554,Normal
7597-flow,2026-04-05 01:44:24,14.103.76.63,144.242.196.227,40404,389,17,477,12911,Normal
7598-flow,2026-04-05 01:44:25,162.58.112.12,106.66.90.59,50958,389,17,448,36047,NetBIOS
7599-flow,2026-04-05 01:44:26,147.69.103.136,49.86.221.150,16236,443,6,233,4465,Normal
7600-flow,2026-04-05 01:44:27,58.0.81.55,46.217.191.38,2760,389,6,225,17644,Normal
7601-flow,2026-04-05 01:44:28,167.233.249.140,96.26.72.76,49127,445,17,402,33015,Normal
7602-flow,2026-04-05 01:44:29,164.255.57.231,25.28.196.132,54911,80,6,292,632,Normal
7603-flow,2026-04-05 01:44:30,108.23.178.30,178.108.184.169,51381,389,6,465,28858,Normal
7604-flow,2026-04-05 01:44:31,255.175.106.233,157.187.236.88,12722,443,6,83,21998,Normal
7605-flow,2026-04-05 01:44:32,93.191.113.79,175.28.64.75,3470,445,17,476,46286,LDAP
7606-flow,2026-04-05 01:44:33,119.48.130.80,39.35.33.125,54225,445,6,484,27457,Normal
7607-flow,2026-04-05 01:44:34,198.202.123.12,137.43.229.221,27358,443,17,332,18267,Normal
7608-flow,2026-04-05 01:44:35,188.165.2.107,218.85.232.89,17577,443,17,263,11848,Normal
7609-flow,2026-04-05 01:44:36,60.106.193.108,30.82.159.212,50223,445,17,360,4279,Normal
7610-flow,2026-04-05 01:44:37,128.21.109.71,37.18.59.145,52099,443,17,375,44701,Normal
7611-flow,2026-04-05 01:44:38,11.106.120.62,143.4.72.219,28821,443,17,245,32362,Normal
7612-flow,2026-04-05 01:44:39,242.206.15.163,21.226.7.241,47925,389,17,19,44033,Normal
7613-flow,2026-04-05 01:44:40,177.206.241.214,87.68.16.26,13420,443,6,452,25548,NetBIOS
7614-flow,2026-04-05 01:44:41,223.174.24.155,227.39.116.193,29428,445,6,496,44210,Normal
7615-flow,2026-04-05 01:44:42,47.93.251.95,40.250.170.139,58213,443,17,353,11545,Normal
7616-flow,2026-04-05 01:44:43,193.33.136.27,192.190.162.45,7520,443,17,465,15267,Normal
7617-flow,2026-04-05 01:44:44,250.168.242.132,144.216.176.120,52044,443,6,234,19860,NetBIOS
7618-flow,2026-04-05 01:44:45,242.24.139.28,164.9.141.11,57297,389,17,464,49074,LDAP
7619-flow,2026-04-05 01:44:46,56.39.254.55,166.199.206.122,19592,80,17,453,5360,LDAP
7620-flow,2026-04-05 01:44:47,120.77.243.247,103.92.143.141,25102,443,6,422,47085,LDAP
7621-flow,2026-04-05 01:44:48,239.117.83.237,240.232.144.2,22015,445,6,15,38636,Normal
7622-flow,2026-04-05 01:44:49,89.15.229.199,133.234.68.237,22451,445,17,285,42462,Normal
7623-flow,2026-04-05 01:44:50,44.80.46.16,230.251.10.75,63660,389,17,295,42339,NetBIOS
7624-flow,2026-04-05 01:44:51,240.17.155.209,121.248.212.82,44556,445,6,350,5708,Normal
7625-flow,2026-04-05 01:44:52,182.255.121.183,239.246.187.140,3793,445,17,226,24054,LDAP
7626-flow,2026-04-05 01:44:53,87.102.163.169,90.170.130.47,12256,443,17,422,34083,Normal
7627-flow,2026-04-05 01:44:54,11.255.33.110,1.234.81.193,9817,443,17,145,25074,Normal
7628-flow,2026-04-05 01:44:55,202.173.37.31,135.29.199.51,62219,389,6,78,48825,Normal
7629-flow,2026-04-05 01:44:56,103.170.66.31,50.245.217.8,31247,389,6,359,21340,Normal
7630-flow,2026-04-05 01:44:57,59.21.155.186,226.6.65.169,41516,443,6,102,23477,Normal
7631-flow,2026-04-05 01:44:58,169.8.161.215,193.70.206.48,37608,80,17,342,11546,Normal
7632-flow,2026-04-05 01:44:59,204.48.39.78,28.232.84.247,25881,389,17,171,30202,Normal
7633-flow,2026-04-05 01:45:00,45.165.254.205,16.172.16.131,15444,443,6,266,28541,Normal
7634-flow,2026-04-05 01:45:01,75.104.22.42,93.232.159.224,54751,389,17,201,37450,Normal
7635-flow,2026-04-05 01:45:02,160.52.156.244,69.141.228.166,24066,443,17,160,16509,Normal
7636-flow,2026-04-05 01:45:03,214.145.18.117,50.225.194.96,16671,443,6,478,44832,Normal
7637-flow,2026-04-05 01:45:04,90.83.64.35,117.53.115.36,41224,389,17,220,45166,Normal
7638-flow,2026-04-05 01:45:05,190.125.181.219,167.228.72.131,36679,389,6,413,33057,LDAP
7639-flow,2026-04-05 01:45:06,90.40.243.197,71.171.83.253,26434,443,6,127,11326,Normal
7640-flow,2026-04-05 01:45:07,102.162.149.3,151.28.248.183,16726,389,6,145,28218,Normal
7641-flow,2026-04-05 01:45:08,239.47.157.33,46.44.224.114,31076,445,6,285,18915,Normal
7642-flow,2026-04-05 01:45:09,68.236.191.163,35.254.166.236,26472,445,17,38,43424,Normal
7643-flow,2026-04-05 01:45:10,220.224.192.162,116.244.66.19,1883,445,17,62,30208,LDAP
7644-flow,2026-04-05 01:45:11,112.19.222.235,252.93.16.126,37188,443,17,438,39736,Normal
7645-flow,2026-04-05 01:45:12,250.185.19.44,99.104.23.76,59188,80,6,27,26512,NetBIOS
7646-flow,2026-04-05 01:45:13,224.155.95.93,119.202.71.33,9987,445,6,399,2069,LDAP
7647-flow,2026-04-05 01:45:14,190.103.251.98,48.145.72.70,9262,80,17,50,4013,Normal
7648-flow,2026-04-05 01:45:15,202.7.188.78,57.245.254.253,43635,445,6,46,30330,Normal
7649-flow,2026-04-05 01:45:16,114.6.161.17,145.65.204.141,44209,443,17,19,1318,Normal
7650-flow,2026-04-05 01:45:17,63.220.231.121,120.84.211.95,53710,80,6,330,26430,LDAP
7651-flow,2026-04-05 01:45:18,17.45.2.45,13.237.214.19,4086,389,17,293,5938,Normal
7652-flow,2026-04-05 01:45:19,136.56.46.150,103.86.35.104,59555,445,17,117,40372,Normal
7653-flow,2026-04-05 01:45:20,148.77.53.45,105.3.171.240,19578,80,6,410,17888,LDAP
7654-flow,2026-04-05 01:45:21,48.229.40.223,67.5.72.142,38167,445,17,493,46991,Normal
7655-flow,2026-04-05 01:45:22,8.108.164.75,97.239.238.113,33512,443,6,123,5809,Normal
7656-flow,2026-04-05 01:45:23,56.84.177.35,189.150.25.170,8021,443,17,499,37970,Normal
7657-flow,2026-04-05 01:45:24,70.8.79.212,95.33.246.102,16568,389,17,51,19228,Normal
7658-flow,2026-04-05 01:45:25,89.49.23.233,185.21.33.222,9995,389,6,299,22018,LDAP
7659-flow,2026-04-05 01:45:26,245.58.5.144,45.136.89.197,61167,389,6,297,32085,LDAP
7660-flow,2026-04-05 01:45:27,32.85.165.9,16.238.59.136,47008,443,17,19,12326,NetBIOS
7661-flow,2026-04-05 01:45:28,197.251.51.100,230.115.129.109,64605,80,17,19,49752,Normal
7662-flow,2026-04-05 01:45:29,147.191.67.7,243.170.174.250,64530,80,6,362,10797,Normal
7663-flow,2026-04-05 01:45:30,33.69.98.18,152.127.153.89,62550,443,6,74,12573,Normal
7664-flow,2026-04-05 01:45:31,46.118.96.227,199.199.29.81,29827,443,6,51,39315,Normal
7665-flow,2026-04-05 01:45:32,210.132.63.206,5.92.156.164,55952,443,6,305,9923,Normal
7666-flow,2026-04-05 01:45:33,170.15.81.89,168.73.146.58,57467,445,6,486,28932,Normal
7667-flow,2026-04-05 01:45:34,41.248.107.75,237.91.23.13,18783,80,6,187,36111,Normal
7668-flow,2026-04-05 01:45:35,42.55.236.240,81.78.217.248,30932,389,6,391,34697,Normal
7669-flow,2026-04-05 01:45:36,35.127.86.86,194.182.86.167,49630,445,6,402,5596,Normal
7670-flow,2026-04-05 01:45:37,198.215.132.8,199.76.20.195,46349,389,17,73,3618,Normal
7671-flow,2026-04-05 01:45:38,12.175.50.8,199.81.150.61,2266,445,6,219,23090,LDAP
7672-flow,2026-04-05 01:45:39,8.56.159.102,136.232.45.132,10606,443,17,5,37187,Normal
7673-flow,2026-04-05 01:45:40,145.178.111.9,127.73.81.159,7498,389,17,448,13382,Normal
7674-flow,2026-04-05 01:45:41,91.227.53.122,33.39.19.93,57563,443,17,3,18460,Normal
7675-flow,2026-04-05 01:45:42,39.127.56.202,181.1.188.202,37095,443,6,195,36203,LDAP
7676-flow,2026-04-05 01:45:43,177.215.102.162,130.38.135.62,44215,389,6,256,2259,LDAP
7677-flow,2026-04-05 01:45:44,255.39.211.241,126.195.195.32,42624,443,17,330,39721,NetBIOS
7678-flow,2026-04-05 01:45:45,99.33.211.174,74.44.166.70,28010,80,17,279,2624,Normal
7679-flow,2026-04-05 01:45:46,151.189.109.94,191.69.90.211,29307,445,17,7,21295,Normal
7680-flow,2026-04-05 01:45:47,42.44.186.42,65.22.186.107,39129,389,17,422,46483,Normal
7681-flow,2026-04-05 01:45:48,222.1.164.178,193.26.100.58,28324,445,17,361,7279,Normal
7682-flow,2026-04-05 01:45:49,138.209.70.252,112.76.64.87,54974,389,17,121,48987,NetBIOS
7683-flow,2026-04-05 01:45:50,87.245.76.22,95.155.211.191,38902,389,17,188,3670,Normal
7684-flow,2026-04-05 01:45:51,186.245.130.213,207.74.171.144,49949,80,6,120,1798,Normal
7685-flow,2026-04-05 01:45:52,45.226.1.238,249.90.123.110,52570,443,17,72,49364,Normal
7686-flow,2026-04-05 01:45:53,123.50.61.97,12.78.72.16,49881,445,17,331,47833,Normal
7687-flow,2026-04-05 01:45:54,161.88.66.75,253.45.116.84,52263,389,17,457,27217,Normal
7688-flow,2026-04-05 01:45:55,102.115.224.91,61.240.91.177,17712,443,6,62,44732,Normal
7689-flow,2026-04-05 01:45:56,160.99.107.207,205.230.215.99,58145,389,6,277,3410,Normal
7690-flow,2026-04-05 01:45:57,123.118.37.122,81.104.116.203,7253,80,6,19,34219,Normal
7691-flow,2026-04-05 01:45:58,106.114.5.61,57.240.144.140,23943,389,17,76,28782,Normal
7692-flow,2026-04-05 01:45:59,12.245.246.140,139.248.219.8,62584,445,6,45,22535,Normal
7693-flow,2026-04-05 01:46:00,197.86.166.254,132.146.9.88,57278,445,17,386,41479,LDAP
7694-flow,2026-04-05 01:46:01,194.141.139.90,139.196.234.99,14598,389,17,190,16555,Normal
7695-flow,2026-04-05 01:46:02,241.144.155.167,109.43.202.183,31469,389,17,91,48269,Normal
7696-flow,2026-04-05 01:46:03,126.156.49.243,107.236.149.234,33484,80,6,28,4824,Normal
7697-flow,2026-04-05 01:46:04,57.115.128.227,36.220.76.46,33944,443,6,373,31969,LDAP
7698-flow,2026-04-05 01:46:05,252.121.209.63,130.57.219.202,31206,389,17,492,19895,LDAP
7699-flow,2026-04-05 01:46:06,189.44.159.21,79.15.215.206,42505,80,6,235,8965,Normal
7700-flow,2026-04-05 01:46:07,17.124.63.158,3.168.79.239,58975,443,17,364,30062,LDAP
7701-flow,2026-04-05 01:46:08,58.16.115.47,123.132.173.208,62602,80,17,207,9414,Normal
7702-flow,2026-04-05 01:46:09,55.154.30.19,91.210.19.113,47235,80,6,134,5870,LDAP
7703-flow,2026-04-05 01:46:10,109.84.8.114,205.85.237.112,7102,80,17,308,42303,Normal
7704-flow,2026-04-05 01:46:11,53.8.82.9,33.97.33.219,58579,80,6,178,466,Normal
7705-flow,2026-04-05 01:46:12,29.253.32.202,78.231.138.35,6670,445,6,79,3929,Normal
7706-flow,2026-04-05 01:46:13,143.34.122.99,154.231.157.81,28594,80,17,477,2084,Normal
7707-flow,2026-04-05 01:46:14,20.223.233.27,175.74.67.56,49580,445,17,272,35124,Normal
7708-flow,2026-04-05 01:46:15,196.168.229.94,218.49.75.33,54867,80,17,137,22899,LDAP
7709-flow,2026-04-05 01:46:16,112.165.36.1,114.148.153.16,55823,445,17,161,1909,LDAP
7710-flow,2026-04-05 01:46:17,243.143.83.34,105.44.178.115,47814,80,6,152,36141,Normal
7711-flow,2026-04-05 01:46:18,55.209.5.9,225.66.123.23,1144,389,6,312,14460,Normal
7712-flow,2026-04-05 01:46:19,148.227.170.144,148.252.177.188,65437,445,17,150,47463,LDAP
7713-flow,2026-04-05 01:46:20,202.14.187.141,14.219.248.198,53063,445,17,476,33156,Normal
7714-flow,2026-04-05 01:46:21,134.38.14.165,198.0.139.32,33074,389,17,436,47297,Normal
7715-flow,2026-04-05 01:46:22,65.208.233.164,227.222.232.20,58396,445,6,273,42337,LDAP
7716-flow,2026-04-05 01:46:23,144.170.60.124,137.78.69.96,6857,443,17,357,5523,LDAP
7717-flow,2026-04-05 01:46:24,124.97.153.181,44.112.80.19,56198,80,6,456,35416,LDAP
